timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1573267159771,23527,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-768,,true,,371,210,3035,3035,null,23526,1,6
1573267158565,24735,HTTP Request,200,,Thread Group 1-466,text,true,,371,210,3034,3034,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,24735,0,8
1573267158564,24735,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-466,,true,,371,210,3034,3034,null,24735,1,8
1573267173318,10030,HTTP Request,504,Gateway Time-out,Thread Group 1-4158,text,false,Test failed: text expected to contain /200/,308,210,3033,3033,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10030,0,22
1573267173317,10030,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4158,,false,,308,210,3033,3033,null,10030,1,22
1573267173315,10033,HTTP Request,504,Gateway Time-out,Thread Group 1-4157,text,false,Test failed: text expected to contain /200/,308,210,3033,3033,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10033,0,7
1573267173314,10033,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4157,,false,,308,210,3033,3033,null,10033,1,7
1573267173341,10014,HTTP Request,504,Gateway Time-out,Thread Group 1-4159,text,false,Test failed: text expected to contain /200/,308,210,3031,3031,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10014,0,7
1573267173340,10014,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4159,,false,,308,210,3031,3031,null,10014,1,7
1573267173342,10020,HTTP Request,504,Gateway Time-out,Thread Group 1-4163,text,false,Test failed: text expected to contain /200/,308,210,3030,3030,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10020,0,7
1573267173341,10021,HTTP Request,504,Gateway Time-out,Thread Group 1-4162,text,false,Test failed: text expected to contain /200/,308,210,3030,3030,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10021,0,8
1573267173341,10020,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4163,,false,,308,210,3030,3030,null,10020,2,7
1573267173340,10021,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4162,,false,,308,210,3030,3030,null,10021,2,8
1573267173348,10015,HTTP Request,504,Gateway Time-out,Thread Group 1-4165,text,false,Test failed: text expected to contain /200/,308,210,3030,3030,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10015,0,6
1573267173343,10020,HTTP Request,504,Gateway Time-out,Thread Group 1-4164,text,false,Test failed: text expected to contain /200/,308,210,3030,3030,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10020,0,10
1573267173347,10015,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4165,,false,,308,210,3030,3030,null,10015,1,6
1573267173342,10020,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4164,,false,,308,210,3030,3030,null,10020,1,10
1573267173350,10014,HTTP Request,504,Gateway Time-out,Thread Group 1-4166,text,false,Test failed: text expected to contain /200/,308,210,3027,3027,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10014,0,7
1573267173349,10014,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4166,,false,,308,210,3027,3027,null,10014,1,7
1573267173355,10014,HTTP Request,504,Gateway Time-out,Thread Group 1-4167,text,false,Test failed: text expected to contain /200/,308,210,3025,3025,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10014,0,6
1573267173354,10014,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4167,,false,,308,210,3025,3025,null,10014,1,6
1573267173359,10014,HTTP Request,504,Gateway Time-out,Thread Group 1-4168,text,false,Test failed: text expected to contain /200/,308,210,3024,3024,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10014,0,7
1573267173358,10014,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4168,,false,,308,210,3024,3024,null,10014,2,7
1573267173362,10016,HTTP Request,504,Gateway Time-out,Thread Group 1-4169,text,false,Test failed: text expected to contain /200/,308,210,3023,3023,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10016,0,8
1573267173361,10016,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4169,,false,,308,210,3023,3023,null,10016,1,8
1573267173369,10014,HTTP Request,504,Gateway Time-out,Thread Group 1-4170,text,false,Test failed: text expected to contain /200/,308,210,3022,3022,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10014,0,8
1573267173368,10014,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4170,,false,,308,210,3022,3022,null,10014,2,8
1573267173372,10014,HTTP Request,504,Gateway Time-out,Thread Group 1-4171,text,false,Test failed: text expected to contain /200/,308,210,3021,3021,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10014,0,7
1573267173371,10014,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4171,,false,,308,210,3021,3021,null,10014,1,7
1573267173377,10014,HTTP Request,504,Gateway Time-out,Thread Group 1-4172,text,false,Test failed: text expected to contain /200/,308,210,3020,3020,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10014,0,6
1573267173375,10014,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4172,,false,,308,210,3020,3020,null,10014,2,6
1573267157683,25711,HTTP Request,200,,Thread Group 1-248,text,true,,371,210,3019,3019,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,24815,0,7
1573267157682,25711,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-248,,true,,371,210,3019,3019,null,24815,1,7
1573267161237,22157,HTTP Request,200,,Thread Group 1-1124,text,true,,371,210,3019,3019,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,20560,0,7
1573267161236,22157,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1124,,true,,371,210,3019,3019,null,20560,2,7
1573267158340,25056,HTTP Request,200,,Thread Group 1-411,text,true,,371,210,3017,3017,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,25056,0,6
1573267158338,25056,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-411,,true,,371,210,3017,3017,null,25056,2,6
1573267173389,10014,HTTP Request,504,Gateway Time-out,Thread Group 1-4175,text,false,Test failed: text expected to contain /200/,308,210,3016,3016,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10014,0,7
1573267173388,10014,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4175,,false,,308,210,3016,3016,null,10014,1,7
1573267161132,22277,HTTP Request,200,,Thread Group 1-1105,text,true,,371,210,3015,3015,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,20683,0,6
1573267161131,22277,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1105,,true,,371,210,3015,3015,null,20683,2,6
1573267173397,10013,HTTP Request,504,Gateway Time-out,Thread Group 1-4177,text,false,Test failed: text expected to contain /200/,308,210,3015,3015,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10013,0,7
1573267173395,10013,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4177,,false,,308,210,3015,3015,null,10013,3,7
1573267160826,22586,HTTP Request,200,,Thread Group 1-1024,text,true,,371,210,3013,3013,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,22585,0,6
1573267160825,22586,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1024,,true,,371,210,3013,3013,null,22585,1,6
1573267160857,22557,HTTP Request,200,,Thread Group 1-1032,text,true,,371,210,3012,3012,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,22557,0,7
1573267160856,22557,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1032,,true,,371,210,3012,3012,null,22557,1,7
1573267173415,10015,HTTP Request,504,Gateway Time-out,Thread Group 1-4182,text,false,Test failed: text expected to contain /200/,308,210,3011,3011,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10015,0,8
1573267173414,10015,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4182,,false,,308,210,3011,3011,null,10015,1,8
1573267173418,10014,HTTP Request,504,Gateway Time-out,Thread Group 1-4183,text,false,Test failed: text expected to contain /200/,308,210,3010,3010,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10014,0,7
1573267173417,10014,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4183,,false,,308,210,3010,3010,null,10014,1,7
1573267173422,10014,HTTP Request,504,Gateway Time-out,Thread Group 1-4184,text,false,Test failed: text expected to contain /200/,308,210,3009,3009,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10014,0,7
1573267173422,10014,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4184,,false,,308,210,3009,3009,null,10014,1,7
1573267173425,10013,HTTP Request,504,Gateway Time-out,Thread Group 1-4185,text,false,Test failed: text expected to contain /200/,308,210,3008,3008,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10013,0,7
1573267173424,10013,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4185,,false,,308,210,3008,3008,null,10013,1,7
1573267173430,10015,HTTP Request,504,Gateway Time-out,Thread Group 1-4186,text,false,Test failed: text expected to contain /200/,308,210,3007,3007,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10015,0,6
1573267173429,10015,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4186,,false,,308,210,3007,3007,null,10015,2,6
1573267173435,10013,HTTP Request,504,Gateway Time-out,Thread Group 1-4187,text,false,Test failed: text expected to contain /200/,308,210,3006,3006,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10013,0,6
1573267173435,10013,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4187,,false,,308,210,3006,3006,null,10013,0,6
1573267173439,10012,HTTP Request,504,Gateway Time-out,Thread Group 1-4188,text,false,Test failed: text expected to contain /200/,308,210,3005,3005,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10012,0,5
1573267173438,10012,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4188,,false,,308,210,3005,3005,null,10012,1,5
1573267160601,22889,HTTP Request,200,,Thread Group 1-964,text,true,,371,210,3004,3004,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,22889,0,6
1573267160599,22889,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-964,,true,,371,210,3004,3004,null,22889,3,6
1573267158757,24736,HTTP Request,200,,Thread Group 1-511,text,true,,371,210,3003,3003,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,24736,0,7
1573267158756,24736,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-511,,true,,371,210,3003,3003,null,24736,1,7
1573267159766,23728,HTTP Request,200,,Thread Group 1-765,text,true,,371,210,3002,3002,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,23728,0,6
1573267159765,23728,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-765,,true,,371,210,3002,3002,null,23728,2,6
1573267160372,23126,HTTP Request,200,,Thread Group 1-905,text,true,,371,210,3001,3001,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,23126,0,6
1573267160371,23126,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-905,,true,,371,210,3001,3001,null,23126,1,6
1573267159541,23971,HTTP Request,200,,Thread Group 1-709,text,true,,371,210,3000,3000,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,23561,0,5
1573267159540,23971,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-709,,true,,371,210,3000,3000,null,23561,1,5
1573267173541,10016,HTTP Request,504,Gateway Time-out,Thread Group 1-4213,text,false,Test failed: text expected to contain /200/,308,210,2999,2999,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10015,0,8
1573267173541,10016,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4213,,false,,308,210,2999,2999,null,10015,0,8
1573267173546,10015,HTTP Request,504,Gateway Time-out,Thread Group 1-4215,text,false,Test failed: text expected to contain /200/,308,210,2998,2998,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10015,0,5
1573267173545,10015,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4215,,false,,308,210,2998,2998,null,10015,1,5
1573267173544,10017,HTTP Request,504,Gateway Time-out,Thread Group 1-4214,text,false,Test failed: text expected to contain /200/,308,210,2998,2998,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10017,0,8
1573267173544,10017,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4214,,false,,308,210,2998,2998,null,10017,1,8
1573267173552,10014,HTTP Request,504,Gateway Time-out,Thread Group 1-4216,text,false,Test failed: text expected to contain /200/,308,210,2996,2996,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10014,0,5
1573267173551,10014,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4216,,false,,308,210,2996,2996,null,10014,2,5
1573267173555,10014,HTTP Request,504,Gateway Time-out,Thread Group 1-4217,text,false,Test failed: text expected to contain /200/,308,210,2995,2995,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10014,0,6
1573267173554,10014,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4217,,false,,308,210,2995,2995,null,10014,1,6
1573267173560,10014,HTTP Request,504,Gateway Time-out,Thread Group 1-4218,text,false,Test failed: text expected to contain /200/,308,210,2994,2994,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10014,0,5
1573267173559,10014,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4218,,false,,308,210,2994,2994,null,10014,2,5
1573267173565,10012,HTTP Request,504,Gateway Time-out,Thread Group 1-4219,text,false,Test failed: text expected to contain /200/,308,210,2993,2993,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10012,0,5
1573267173564,10012,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4219,,false,,308,210,2993,2993,null,10012,1,5
1573267173568,10013,HTTP Request,504,Gateway Time-out,Thread Group 1-4220,text,false,Test failed: text expected to contain /200/,308,210,2992,2992,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10013,0,6
1573267173568,10013,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4220,,false,,308,210,2992,2992,null,10013,0,6
1573267159900,23690,HTTP Request,200,,Thread Group 1-801,text,true,,371,210,2991,2991,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,23614,0,6
1573267159899,23690,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-801,,true,,371,210,2991,2991,null,23614,1,6
1573267159561,24031,HTTP Request,200,,Thread Group 1-717,text,true,,371,210,2990,2990,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,24031,0,5
1573267159561,24031,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-717,,true,,371,210,2990,2990,null,24031,0,5
1573267161182,22412,HTTP Request,200,,Thread Group 1-1107,text,true,,371,210,2989,2989,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,22412,0,7
1573267161181,22412,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1107,,true,,371,210,2989,2989,null,22412,1,7
1573267161378,22218,HTTP Request,200,,Thread Group 1-1162,text,true,,371,210,2988,2988,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,22218,0,9
1573267161377,22218,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1162,,true,,371,210,2988,2988,null,22218,1,9
1573267161349,22258,HTTP Request,200,,Thread Group 1-1154,text,true,,371,210,2987,2987,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,22257,0,7
1573267161348,22258,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1154,,true,,371,210,2987,2987,null,22257,1,7
1573267158941,24668,HTTP Request,200,,Thread Group 1-561,text,true,,371,210,2986,2986,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,24668,0,7
1573267158940,24668,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-561,,true,,371,210,2986,2986,null,24668,1,7
1573267160475,23136,HTTP Request,200,,Thread Group 1-931,text,true,,371,210,2985,2985,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,23135,0,5
1573267160475,23136,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-931,,true,,371,210,2985,2985,null,23135,0,5
1573267158772,24840,HTTP Request,200,,Thread Group 1-517,text,true,,371,210,2984,2984,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,24840,0,6
1573267158771,24840,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-517,,true,,371,210,2984,2984,null,24840,2,6
1573267173606,10015,HTTP Request,504,Gateway Time-out,Thread Group 1-4230,text,false,Test failed: text expected to contain /200/,308,210,2983,2983,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10015,0,7
1573267173605,10015,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4230,,false,,308,210,2983,2983,null,10015,1,7
1573267173609,10015,HTTP Request,504,Gateway Time-out,Thread Group 1-4231,text,false,Test failed: text expected to contain /200/,308,210,2982,2982,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10015,0,8
1573267173608,10015,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4231,,false,,308,210,2982,2982,null,10015,2,8
1573267173619,10013,HTTP Request,504,Gateway Time-out,Thread Group 1-4233,text,false,Test failed: text expected to contain /200/,308,210,2981,2981,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10013,0,6
1573267173618,10013,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4233,,false,,308,210,2981,2981,null,10013,1,6
1573267173623,10014,HTTP Request,504,Gateway Time-out,Thread Group 1-4234,text,false,Test failed: text expected to contain /200/,308,210,2980,2980,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10013,0,6
1573267173622,10014,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4234,,false,,308,210,2980,2980,null,10013,1,6
1573267173625,10013,HTTP Request,504,Gateway Time-out,Thread Group 1-4235,text,false,Test failed: text expected to contain /200/,308,210,2979,2979,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10013,0,6
1573267173624,10013,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4235,,false,,308,210,2979,2979,null,10013,2,6
1573267173630,10014,HTTP Request,504,Gateway Time-out,Thread Group 1-4236,text,false,Test failed: text expected to contain /200/,308,210,2978,2978,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10014,0,7
1573267173629,10014,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4236,,false,,308,210,2978,2978,null,10014,2,7
1573267173634,10014,HTTP Request,504,Gateway Time-out,Thread Group 1-4237,text,false,Test failed: text expected to contain /200/,308,210,2977,2977,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10014,0,7
1573267173633,10014,Transaction Controller,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4237,,false,,308,210,2977,2977,null,10014,1,7
1573267158505,25211,HTTP Request,200,,Thread Group 1-433,text,true,,371,210,2976,2976,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,25211,0,8
1573267158471,25211,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-433,,true,,371,210,2976,2976,null,25211,34,8
1573267158770,25021,HTTP Request,200,,Thread Group 1-516,text,true,,371,210,2975,2975,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,25021,0,5
1573267158768,25021,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-516,,true,,371,210,2975,2975,null,25021,3,5
1573267161141,22652,HTTP Request,200,,Thread Group 1-1095,text,true,,371,210,2974,2974,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,22652,0,11
1573267161140,22652,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1095,,true,,371,210,2974,2974,null,22652,2,11
1573267158777,25018,HTTP Request,200,,Thread Group 1-518,text,true,,371,210,2973,2973,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,25018,0,7
1573267158775,25018,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-518,,true,,371,210,2973,2973,null,25018,2,7
1573267160608,23190,HTTP Request,200,,Thread Group 1-969,text,true,,371,210,2972,2972,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,23190,0,6
1573267160606,23190,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-969,,true,,371,210,2972,2972,null,23190,2,6
1573267159664,24135,HTTP Request,200,,Thread Group 1-743,text,true,,371,210,2971,2971,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,24135,0,6
1573267159663,24135,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-743,,true,,371,210,2971,2971,null,24135,2,6
1573267158633,25169,HTTP Request,200,,Thread Group 1-481,text,true,,371,210,2970,2970,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,25169,0,8
1573267158631,25169,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-481,,true,,371,210,2970,2970,null,25169,2,8
1573267160824,23066,HTTP Request,200,,Thread Group 1-1023,text,true,,371,210,2969,2969,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,22980,0,7
1573267160823,23066,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1023,,true,,371,210,2969,2969,null,22980,1,7
1573267158729,25180,HTTP Request,200,,Thread Group 1-508,text,true,,371,210,2968,2968,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,25168,0,6
1573267158728,25180,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-508,,true,,371,210,2968,2968,null,25168,1,6
1573267158042,25870,HTTP Request,200,,Thread Group 1-334,text,true,,371,210,2967,2967,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,25869,0,8
1573267158041,25870,Transaction Controller,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-334,,true,,371,210,2967,2967,null,25869,1,8
1573267174047,10013,HTTP Request,504,Gateway Time-out,Thread Group 1-4325,text,false,Test failed: text expected to contain /200/,308,210,2966,2966,http://itsa-sms-lb-1364654292.ap-southeast-1.elb.amazonaws.com/api/module/getAttendance?module_id=IS110&student_id=1,10013,0,6
